epoch,IoU,accuracy,loss,lr,val_IoU,val_accuracy,val_loss
0,0.9247221946716309,0.9273721575737,0.15891949832439423,0.001,0.8137686848640442,0.8436997532844543,0.5198801159858704
1,0.9578811526298523,0.9432203769683838,0.10418663918972015,0.001,0.9578466415405273,0.9375502467155457,0.11361446231603622
2,0.9651488065719604,0.947716474533081,0.08970428258180618,0.001,0.9649150371551514,0.9333534240722656,0.11433473974466324
